S.NO,Unnamed: 0,Plugin,CVE,CVSS V3 Vector,Severity,IP Address,Protocol,Port,Plugin Name,Synopsis,Description,Solution,See Also,MAC Address,Exploit?,DNS Name,NetBIOS Name,Risk Factor,CVSS V2 Base Score,CVSS V3 Base Score,CVSS V2 Temporal Score,Vuln Publication Date,Patch Publication Date,Plugin Publication Date,Exploit Ease,Plugin Modification Date,Exploit Frameworks,Check Type,Version,Lab name,BU
50,50,11219,,,Info,172.168.20.10,TCP,8081,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab1,BU1
51,51,11219,,,Info,172.168.20.10,TCP,8088,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab1,BU1
52,52,11219,,,Info,172.168.20.10,TCP,9009,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab1,BU1
53,53,11219,,,Info,172.168.20.10,TCP,9090,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab1,BU1
54,54,11219,,,Info,172.168.20.10,TCP,9443,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab1,BU1
55,55,11219,,,Info,172.168.20.10,TCP,10080,Nessus SYN scanner,It is possible to determine which TCP ports are open.,"This plugin is a SYN 'half-open' port scanner.  It shall be reasonably quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans against broken services, but they might cause problems for less robust firewalls and also leave unclosed connections on the remote target, if the network is loaded.",Protect your target with an IP filter.,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 4, 2009 12:00:00 IST",,"Feb 12, 2025 12:00:00 IST",,remote,1.64,Lab1,BU1
56,56,11936,,,Info,172.168.20.10,TCP,0,OS Identification,It is possible to guess the remote operating system.,"Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP, SNMP, etc.), it is possible to guess the name of the remote operating system in use. It is also possible sometimes to guess the version of the operating system.",,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Dec 9, 2003 12:00:00 IST",,"Oct 14, 2024 12:00:00 IST",,combined,2.7,Lab1,BU1
57,57,12053,,,Info,172.168.20.10,TCP,0,Host Fully Qualified Domain Name (FQDN) Resolution,It was possible to resolve the name of the remote host.,Nessus was able to resolve the fully qualified domain name (FQDN) of the remote host.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 11, 2004 12:00:00 IST",,"Apr 14, 2017 12:00:00 IST",,remote,Revision: 1.16,Lab1,BU1
58,58,18405,CVE-2005-1794,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,Medium,172.168.20.10,TCP,3389,Remote Desktop Protocol Server Man-in-the-Middle Weakness,It may be possible to get access to the remote host.,"The remote version of the Remote Desktop Protocol Server (Terminal Service) is vulnerable to a man-in-the-middle (MiTM) attack. The RDP client makes no effort to validate the identity of the server when setting up encryption. An attacker with the ability to intercept traffic from the RDP server can establish encryption with the client and server without being detected. A MiTM attack of this nature would allow the attacker to obtain any sensitive information transmitted, including authentication credentials.

This flaw exists because the RDP server stores a publicly known hard-coded RSA private key. Any attacker in a privileged network location can use the key for this attack.","- Force the use of SSL as a transport layer for this service if supported, or/and

- On Microsoft Windows operating systems, select the 'Allow connections only from computers running Remote  Desktop with Network Level Authentication' setting if it is avai",http://www.nessus.org/u?8033da0d,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Medium,5.1,6.5,3.8,"May 28, 2005 12:00:00 IST",,"Jun 1, 2005 12:00:00 IST",No known exploits are available,"Aug 24, 2022 12:00:00 IST",,remote,1.34,Lab1,BU1
59,59,19506,,,Info,172.168.20.10,TCP,0,Nessus Scan Information,This plugin displays information about the Nessus scan.,"This plugin displays, for each tested host, information about the scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management     checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.",,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 26, 2005 12:00:00 IST",,"Dec 31, 2024 12:00:00 IST",,summary,1.129,Lab1,BU1
60,60,20007,,AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,Critical,172.168.20.10,TCP,1433,SSL Version 2 and 3 Protocol Detection,The remote service encrypts traffic using a protocol with known weaknesses.,"The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws, including:

  - An insecure padding scheme with CBC ciphers.

  - Insecure session renegotiation and resumption schemes.

An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.

Although SSL/TLS has a secure means for choosing the highest supported version of the protocol (so that these versions will be used only if the client or server support nothing better), many web browsers implement this in an unsafe way that allows an attacker to downgrade a connection (such as in POODLE). Therefore, it is recommended that these protocols be disabled entirely.

NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC's definition of 'strong cryptography'.","Consult the application's documentation to disable SSL 2.0 and 3.0.
Use TLS 1.2 (with approved cipher suites) or higher instead.","https://www.schneier.com/academic/paperfiles/paper-ssl.pdf
http://www.nessus.org/u?b06c7e95
http://www.nessus.org/u?247c4540
https://www.openssl.org/~bodo/ssl-poodle.pdf
http://www.nessus.org/u?5d15ba70
https://www.imperialviolet.org/2014/10/14/poodle.html
https://tools.ietf.org/html/rfc7507
https://tools.ietf.org/html/rfc7568",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,Critical,10,9.8,,,,"Oct 12, 2005 12:00:00 IST",,"Apr 4, 2022 12:00:00 IST",,remote,1.34,Lab1,BU1
61,61,20094,,,Info,172.168.20.10,TCP,0,VMware Virtual Machine Detection,The remote host is a VMware virtual machine.,"According to the MAC address of its network adapter, the remote host is a VMware virtual machine.","Since it is physically accessible through the network, ensure that its configuration matches your organization's security policy.",,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Oct 27, 2005 12:00:00 IST",,"Dec 11, 2019 12:00:00 IST",,combined,1.29,Lab1,BU1
62,62,20870,,,Info,172.168.20.10,TCP,389,LDAP Server Detection,An LDAP server was detected on the remote host.,The remote host is running a Lightweight Directory Access Protocol (LDAP) server. LDAP is a protocol for providing access to directory services over TCP/IP.,,https://en.wikipedia.org/wiki/LDAP,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 10, 2006 12:00:00 IST",,"Sep 29, 2022 12:00:00 IST",,remote,1.18,Lab1,BU1
63,63,20870,,,Info,172.168.20.10,TCP,636,LDAP Server Detection,An LDAP server was detected on the remote host.,The remote host is running a Lightweight Directory Access Protocol (LDAP) server. LDAP is a protocol for providing access to directory services over TCP/IP.,,https://en.wikipedia.org/wiki/LDAP,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Feb 10, 2006 12:00:00 IST",,"Sep 29, 2022 12:00:00 IST",,remote,1.18,Lab1,BU1
64,64,21643,,,Info,172.168.20.10,TCP,443,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab1,BU1
65,65,21643,,,Info,172.168.20.10,TCP,636,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab1,BU1
66,66,21643,,,Info,172.168.20.10,TCP,1433,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab1,BU1
67,67,21643,,,Info,172.168.20.10,TCP,1514,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab1,BU1
68,68,21643,,,Info,172.168.20.10,TCP,3389,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab1,BU1
69,69,21643,,,Info,172.168.20.10,TCP,9443,SSL Cipher Suites Supported,The remote service encrypts communications using SSL.,This plugin detects which SSL ciphers are supported by the remote service for encrypting communications.,,"https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced",00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Jun 5, 2006 12:00:00 IST",,"Sep 11, 2024 12:00:00 IST",,remote,1.85,Lab1,BU1
70,70,22964,,,Info,172.168.20.10,TCP,80,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
71,71,22964,,,Info,172.168.20.10,TCP,81,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
72,72,22964,,,Info,172.168.20.10,TCP,443,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
73,73,22964,,,Info,172.168.20.10,TCP,636,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
74,74,22964,,,Info,172.168.20.10,TCP,1514,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
75,75,22964,,,Info,172.168.20.10,TCP,2000,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
76,76,22964,,,Info,172.168.20.10,TCP,5060,Service Detection,The remote service could be identified.,Nessus was able to identify the remote service by its banner or by looking at the error message it sends when it receives an HTTP request.,,,00:50:56:85:6f:e9,No,vcprod31.in.rdlabs.hpecorp.net,WORKGROUP\VCPROD31,,,,,,,"Aug 19, 2007 12:00:00 IST",,"Mar 26, 2024 12:00:00 IST",,remote,1.194,Lab1,BU1
